0	256.42	253.5	200	22.647816671811878	
1	255.935	252.5	200	21.97022473713002	
2	255.51	254.0	200	23.01759978798832	
3	254.775	254.0	200	22.405677293936016	
4	256.125	255.0	200	24.086912940433027	
5	257.715	255.0	200	25.731182930444533	
6	254.295	253.0	200	21.883737683494566	
7	254.145	251.0	200	25.900655879726287	
8	256.97	255.5	200	26.29237722230533	
9	255.79	253.0	200	25.577253566401534	
10	256.845	256.0	200	23.3223278212103	
11	257.02	256.0	200	25.32428873631005	
12	257.265	256.0	200	26.074600188689377	
13	254.08	253.5	200	24.004241291905064	
14	256.87	255.0	200	24.027132579648367	
15	254.99	254.5	200	22.379676047700066	
16	255.71	252.5	200	24.950669329699355	
17	255.22	254.0	200	23.951233788679865	
18	253.775	251.0	200	24.080580869239846	
19	257.49	254.5	200	25.23172407902401	
20	254.77	254.0	200	24.474825842077	
21	256.945	254.5	200	22.22480539847312	
22	256.855	254.5	200	26.361410717182796	
23	257.515	255.5	200	24.230348222838234	
24	256.215	254.0	200	24.394031544621733	
25	258.83	254.5	200	26.891282974227913	
26	256.6	255.0	200	24.77438192972733	
27	256.73	253.0	200	25.22730861586309	
28	255.13	255.0	200	24.083876349126193	
29	259.475	257.0	200	28.689185680322126	
30	257.02	255.0	200	28.0057065613421	
31	255.27	252.5	200	24.945682993255566	
32	257.655	254.0	200	26.58318970703102	
33	257.035	255.5	200	27.30171743682071	
34	260.165	257.0	200	24.520354300050396	
35	257.42	255.0	200	25.16472928525161	
36	256.755	255.5	200	27.055036037676977	
37	257.71	255.0	200	27.48774090390114	
38	256.29	254.0	200	24.628355608931752	
39	259.935	255.0	200	25.517264253834107	
40	257.905	256.0	200	26.942271155194025	
41	258.475	257.0	200	25.68558691172931	
42	257.42	254.0	200	25.696373284959886	
43	255.845	254.5	200	25.487074665406386	
44	257.09	255.0	200	26.63328556524711	
45	259.63	257.0	200	24.840553536505585	
46	259.735	256.0	200	27.651306931137988	
47	255.99	252.0	200	27.16394485342657	
48	260.935	256.5	200	28.271377309922485	
49	255.435	250.0	200	25.48265635682434	
50	261.135	255.5	200	27.589975987666243	
51	256.44	254.0	200	22.134732887478	
52	257.325	255.0	200	26.75573536645928	
53	259.45	256.0	200	23.030143290913326	
54	259.96	258.5	200	26.69304029143177	
55	259.44	255.5	200	26.381175106503502	
56	256.46	253.5	200	23.877989865145683	
57	260.635	255.5	200	28.070834953738014	
58	260.27	258.0	200	24.618836284438792	
59	255.36	253.0	200	24.95136068433944	
60	259.28	259.0	200	23.338843158991406	
61	258.35	254.5	200	24.593444248417097	
62	257.29	254.5	200	25.426086997412717	
63	256.785	255.0	200	27.08761294392697	
64	258.19	257.0	200	23.482203899974976	
65	257.67	257.5	200	22.25918012865703	
66	259.28	254.0	200	26.59157009279445	
67	257.06	253.0	200	24.88044211825827	
68	258.4	254.5	200	27.567916134521305	
69	259.745	258.0	200	24.18532561285872	
70	256.465	253.0	200	24.099767115057357	
71	261.31	260.0	200	26.45116065506389	
72	257.15	255.0	200	24.55539655554355	
73	257.155	253.0	200	26.05189004659739	
74	260.295	257.0	200	27.91375959988192	
75	260.185	255.0	200	26.04535995143857	
76	257.895	256.5	200	22.93695653307125	
77	257.855	257.0	200	24.737905630833023	
78	255.86	254.0	200	23.893312872015045	
79	255.855	254.5	200	25.055418076735418	
80	258.51	256.0	200	23.211417449177894	
81	259.02	257.5	200	24.210526636155603	
82	258.915	254.0	200	27.45501365871086	
83	259.175	257.0	200	25.21952368701677	
84	260.27	258.0	200	25.839835525792346	
85	254.785	253.5	200	25.354068213996744	
86	260.565	259.0	200	24.968896151011563	
87	260.815	256.0	200	27.062534526536865	
88	256.83	256.5	200	24.06472729951453	
89	257.305	255.0	200	23.687168995048776	
90	257.375	257.0	200	23.575715789769777	
91	258.15	256.0	200	24.04199450960756	
92	256.745	256.0	200	23.947650719851413	
93	258.83	253.5	200	24.16735608212036	
94	259.03	257.5	200	24.93349353780974	
95	259.34	254.0	200	29.331287049838096	
96	257.495	255.0	200	23.77561723699303	
97	260.925	256.5	200	28.128621988999036	
98	257.855	257.0	200	22.582824779021777	
99	259.315	256.5	200	24.87600801977681	
100	258.47	257.5	200	24.270745765221143	
101	260.14	256.0	200	26.175950794574778	
102	261.525	257.0	200	25.586312258705824	
103	257.965	257.0	200	25.30876873733687	
104	259.635	256.0	200	25.414400937263895	
105	259.88	257.0	200	25.977790514206553	
106	258.08	256.0	200	25.28919927558008	
107	259.57	254.5	200	25.465763291132664	
108	263.08	259.0	200	25.646512433467443	
109	257.515	254.0	200	27.29230248623227	
110	260.3	258.0	200	26.10440575841557	
111	261.335	258.0	200	26.933487984291972	
112	259.28	256.5	200	25.830439407799474	
113	263.025	258.0	200	28.782014783541474	
114	259.655	254.0	200	26.500867438633023	
115	258.415	255.5	200	23.395357979736065	
116	261.8	258.0	200	28.015888349292084	
117	256.22	253.0	200	25.21570145762358	
118	259.43	257.0	200	28.325696814023836	
119	259.505	256.0	200	26.724894293523406	
120	260.305	258.5	200	24.361690725399168	
121	261.32	259.0	200	25.17017282419809	
