0	145.635	144.0	200	12.094700285662311	
1	145.92	144.0	200	12.108823229364612	
2	145.505	144.0	200	12.321119064435665	
3	145.405	144.0	200	11.618991995866079	
4	146.19	144.0	200	12.754759895819285	
5	146.135	145.0	200	13.627427306722279	
6	145.83	144.5	200	12.847221489489469	
7	145.9	145.0	200	12.884486796143648	
8	145.945	145.0	200	12.403305003103004	
9	146.2	144.0	200	12.706297651164952	
10	145.445	144.0	200	12.783856030165547	
11	146.22	145.0	200	12.780125195004938	
12	146.065	145.0	200	12.220915473073202	
13	146.435	145.0	200	14.935721442233715	
14	147.45	146.5	200	14.284519592901962	
15	146.87	146.5	200	13.29560453683848	
16	146.885	145.0	200	15.118590377412835	
17	145.45	145.0	200	13.86821906374427	
18	147.655	146.0	200	14.990195962695083	
19	147.705	145.5	200	17.841187600605515	
20	146.405	145.5	200	15.155559211061796	
21	147.37	145.0	200	14.525257312695015	
22	147.27	145.0	200	14.467104064048202	
23	148.495	147.0	200	15.869466752225797	
24	146.67	145.0	200	13.076356526188784	
25	145.94	145.0	200	13.398746210000397	
26	148.125	146.0	200	17.75554490856307	
27	148.45	147.0	200	15.634816916101066	
28	146.26	144.5	200	13.839161824330258	
29	147.195	146.0	200	13.981665673302306	
30	147.91	146.0	200	15.671691038302152	
31	150.23	149.0	200	17.67617322838855	
32	148.04	146.0	200	15.643797492936299	
33	147.65	147.0	200	18.04016352475775	
34	146.56	146.0	200	13.635849808501119	
35	146.675	145.0	200	13.435005582432781	
36	147.135	146.0	200	16.9188290079426	
37	148.68	146.0	200	17.236229286012648	
38	148.01	145.5	200	14.889926124732789	
39	147.975	146.0	200	14.997812340471524	
40	148.305	146.0	200	13.647050047537746	
41	150.005	147.0	200	16.036675933621655	
42	149.78	148.0	200	16.354864719709546	
43	148.755	147.0	200	14.100176417336062	
44	149.56	147.0	200	19.185317302562392	
45	148.25	145.5	200	16.45197556526267	
46	149.39	148.0	200	15.577159561357778	
47	150.485	148.0	200	18.37007825241907	
48	148.97	146.0	200	17.022605558491918	
49	150.765	147.0	200	19.0929247366662	
50	150.54	146.0	200	21.6445928582637	
51	151.945	147.5	200	22.46045357956958	
52	149.345	148.0	200	18.12280262542193	
53	153.145	149.0	200	22.274514023879398	
54	149.635	148.0	200	14.58429892041438	
55	152.865	149.0	200	19.05745982548566	
56	154.04	149.5	200	18.997852510218095	
57	151.26	148.0	200	18.160187223704494	
58	152.085	148.0	200	21.940550927449383	
59	151.44	148.0	200	19.195739110542213	
60	151.105	148.0	200	18.83517918683016	
61	150.95	148.0	200	15.674102845139176	
62	154.15	151.0	200	19.105169457505475	
63	151.21	148.5	200	17.264874746142816	
64	152.68	149.0	200	18.83474448990482	
65	153.065	149.5	200	18.60915836355852	
66	152.37	148.5	200	18.29680573214899	
67	153.075	149.0	200	21.81259670465669	
68	153.145	150.5	200	17.65967086329754	
69	153.89	150.0	200	18.664348367944697	
70	152.845	149.5	200	15.57886308432037	
71	152.03	149.0	200	18.618514978375693	
72	154.165	149.0	200	19.99994437492265	
73	153.305	149.0	200	19.77604548437326	
74	152.83	151.0	200	16.858265035287587	
75	154.515	151.0	200	20.55771813699176	
76	153.515	151.0	200	20.36024987567687	
77	152.83	149.5	200	18.420399018479486	
78	152.285	149.0	200	18.59418659151295	
79	154.28	151.0	200	19.616360518709886	
80	151.505	146.0	200	21.393690074412127	
81	153.945	150.0	200	19.38096940299943	
82	153.88	150.0	200	20.01438482691886	
83	153.76	150.0	200	19.51441518467822	
84	154.02	151.5	200	16.404865132027147	
85	153.14	149.0	200	20.830996135566824	
86	154.67	151.5	200	22.9845839640399	
87	154.275	150.5	200	19.5384076884479	
88	153.54	151.0	200	17.55159252033843	
89	152.395	150.0	200	16.65319714048927	
90	155.92	151.0	200	19.09250114573782	
91	156.695	151.0	200	21.245281240783797	
92	154.505	151.0	200	20.805527510736177	
93	155.285	151.0	200	20.931645300835765	
94	155.735	152.0	200	20.225844234543093	
95	153.625	150.0	200	21.004865507781762	
96	155.695	151.0	200	19.160166361490706	
97	154.315	151.0	200	19.685420366352353	
98	154.205	150.0	200	19.61155208034285	
99	154.225	150.0	200	20.770516965160017	
100	155.9	152.0	200	20.144726357039453	
101	156.975	153.0	200	20.36650129501874	
102	156.385	153.0	200	20.496994291846793	
103	155.45	151.0	200	17.843976574743646	
104	154.46	150.0	200	20.99305599478075	
105	155.94	151.5	200	20.361394844165268	
106	157.34	151.0	200	25.88579533257574	
107	155.14	151.0	200	18.752077218271044	
108	157.36	153.0	200	22.700008810570978	
109	156.065	153.0	200	19.89423974420737	
110	154.705	151.0	200	20.500194511272326	
111	156.205	152.0	200	19.856811803509647	
112	157.07	153.0	200	21.386329745891416	
113	159.56	156.0	200	27.373826915504527	
114	155.44	152.0	200	20.667520412473287	
115	155.88	153.0	200	18.60283849309024	
116	153.965	150.0	200	17.647486364918944	
117	157.695	153.5	200	23.49152985652488	
118	156.595	152.0	200	19.68275831787811	
119	157.605	153.0	200	24.398339595144584	
120	156.85	153.5	200	22.0947391928486	
121	157.605	155.0	200	21.023533837107404	
122	159.27	156.0	200	23.273742715773068	
123	159.265	154.0	200	24.637872777494408	
124	158.05	153.0	200	26.645965923568994	
125	156.615	152.0	200	21.659103744153402	
126	158.145	153.0	200	24.392498334528998	
127	156.125	153.0	200	21.028299384401013	
128	157.615	154.0	200	18.97489855045344	
129	156.485	153.5	200	20.85449052362584	
130	159.53	155.0	200	23.698293187485042	
131	157.995	153.0	200	22.916260056998826	
132	156.925	153.0	200	24.51243306977094	
133	158.445	155.0	200	21.611732346112376	
134	159.265	156.0	200	22.00329009489263	
135	157.23	153.0	200	21.327613556138907	
136	157.435	152.0	200	26.574344300471463	
137	158.195	154.0	200	21.543606360124574	
138	158.145	152.0	200	25.245474346900277	
139	159.385	155.0	200	28.555328311893035	
140	156.885	153.0	200	21.771122502066813	
141	163.73	157.0	200	32.21547919867094	
142	160.745	154.0	200	24.36534372833677	
143	161.565	157.5	200	24.92600599775263	
144	156.3	154.0	200	21.096682203607276	
145	158.43	154.0	200	25.8910235409881	
146	158.24	154.0	200	20.949520280903812	
147	160.92	155.0	200	27.03689331265706	
148	159.595	156.0	200	20.718614215241328	
149	158.405	154.0	200	20.745384426421218	
150	158.77	152.5	200	26.256753416978267	
151	160.795	155.0	200	26.211886139688612	
152	161.565	155.0	200	26.412984969518305	
153	159.375	156.0	200	19.963325749984644	
154	157.92	153.0	200	24.426493813071087	
155	159.925	157.0	200	20.270406384678132	
156	161.74	156.0	200	30.52658513492788	
157	162.215	157.0	200	29.34141739930094	
158	163.27	159.0	200	27.65171061616261	
159	164.915	158.5	200	25.554212470745405	
160	163.72	158.0	200	25.776376781852022	
161	160.085	156.0	200	20.85875775303985	
162	160.43	156.0	200	21.040083174740538	
163	159.27	157.0	200	20.08126241051593	
164	161.845	158.0	200	23.42863579041682	
165	161.385	156.0	200	25.20925970749637	
166	161.235	156.0	200	23.425408747767882	
167	162.565	156.0	200	23.29475853062229	
168	161.39	156.0	200	23.870649341817245	
169	160.135	156.0	200	25.08020683726512	
170	161.9	158.0	200	24.268086039076096	
171	161.125	155.0	200	23.930302442718936	
172	161.325	156.0	200	23.97184546504503	
173	161.665	153.0	200	27.32275196608131	
174	160.535	155.5	200	23.37496042777399	
175	164.33	158.0	200	26.89221262745035	
176	163.105	156.0	200	28.742894339297145	
177	162.6	157.0	200	25.830989140952383	
178	162.005	156.0	200	28.34016540177562	
179	165.065	159.0	200	25.824615679618542	
180	163.24	156.0	200	30.0646370342301	
181	165.035	161.0	200	26.606836997283235	
182	165.175	162.0	200	22.65423525524532	
183	163.71	156.5	200	26.494827797138065	
184	164.175	158.0	200	29.301098528894784	
185	165.335	159.5	200	30.46740512416507	
186	165.03	159.5	200	29.343638152076508	
187	164.1	157.0	200	24.648732218919495	
188	161.95	157.0	200	23.403578786160033	
