-1	2978.7517426716586	616.8027168748549	[1,1,1,1,1]
0	2915.696005745929	321.3254199809473	[1.0,0.929161424697907,0.9420953794993966,1.0714598029636777,0.9565570827905633]
4	2851.8476174648413	400.513585230216	[1.0,0.9417577685680695,0.9404315906031055,1.058978900502587,1.0471863576385967]
5	2620.1895238218094	172.6613950358425	[1.0,0.8557545070853082,0.9955864128163905,1.1257574261875167,1.1541641239420488]
7	2618.1572974883597	227.03171315108207	[1.0,0.7439625744476897,0.926170518190745,1.0698712878724865,1.128946619526021]
11	2575.4333643760237	284.6419624397471	[1.0,0.8977753846721211,1.0852292751072352,1.103249437801128,1.2634018046245723]
12	2469.093645145917	277.74373528953913	[1.0,1.0507861300131394,1.103755404524556,1.213906759861933,1.4279644228508839]
13	2362.7498901100735	166.2231179184524	[1.0,1.0707342217262559,1.0500061323165872,1.1696117440440392,1.5357346581579778]
15	2306.297340513651	159.4515265621499	[1.0,1.1222924472012714,1.161263152606748,1.3501337062489223,1.705299720507506]
17	2272.6001674304434	166.37752702123396	[1.0,1.167489090960181,1.0903128981674746,1.4669095804458907,1.8235374188285303]
18	2221.9600134712327	137.20235481113005	[1.0,1.2635304051424376,1.244720100803679,1.5286502392837897,2.0586667165503076]
19	2178.439319363989	100.14530695509788	[1.0,1.435678434686048,1.2674041463205779,1.6622666162248685,2.3000952447361116]
21	2173.0560799551604	100.60877538940296	[1.0,1.3451539444991472,1.2666708762760157,1.5362485835635007,2.259003229002894]
26	2129.9457887161193	103.81335373529464	[1.0,1.320208103008357,1.3384555856558478,1.6043284461377674,2.434118825888678]
29	2125.005645390307	107.0760955457901	[1.0,1.444345754004115,1.4262020606724486,1.8267594953168884,2.6270063479937327]
30	2123.764696416362	73.23591532323951	[1.0,1.424665166775533,1.4403364618782417,1.7737397937853823,2.659858824893813]
32	2116.822091115231	85.83616679097256	[1.0,1.5399967312219986,1.4123769004465319,1.7883411618044747,2.6533832598446097]
35	2097.6118706953835	78.0251632262929	[1.0,1.5543530036669944,1.414116833186265,1.78265479428456,2.642251024813537]
52	2085.4122681123263	57.8368328049536	[1.0,1.6883704211944413,1.5409777679770245,1.8669582215263405,2.9321896790605306]
54	2074.689119990965	71.83426002942309	[1.0,1.7181452007486884,1.4647470369843576,1.9407996967002976,3.0143891157752485]
57	2037.540248685223	72.02866546483591	[1.0,1.8886732674903857,1.5901479334957989,2.240052113530589,3.4481768516169766]
58	2029.2874203777217	69.9232280293348	[1.0,1.9504979499756474,1.540163888278002,2.353363154369443,3.536106403722385]
59	2027.0538759458273	53.618684972466404	[1.0,2.0744281129999647,1.595171239251171,2.4804011635314405,3.803684827971101]
60	2004.8208078438938	40.4395147402716	[1.0,2.210783672019357,1.662551128858611,2.6053109281587794,3.9137900840315893]
67	1993.5589747546328	56.03031454205663	[1.0,2.3968350917443817,1.8844659919535949,2.822062036036737,4.382388343203186]
70	1982.9423764988305	44.81967312062096	[1.0,2.3071348305386947,1.7741275318430925,2.6357583709182153,4.234865546871856]
73	1970.58788750627	55.88731438100029	[1.0,2.349904385568789,1.8160583455490373,2.750499098291956,4.488362197236936]
74	1966.8389496399082	57.118329122909735	[1.0,2.3659577903433635,1.7731181975414052,2.8817951245626463,4.585927722775115]
75	1959.7628262822284	49.79816054819389	[1.0,2.551887744652678,1.783227570097799,3.090479033410924,4.76820739732]
78	1959.1069201203168	51.31993437052054	[1.0,2.530830316851477,1.7242150816378938,3.0535155929828077,4.742292208665355]
80	1952.25375340308	46.78741306356301	[1.0,2.370746854228843,1.5870770989920293,2.870219302006719,4.609556648485298]
85	1947.695143992922	56.9638522586723	[1.0,2.420639200611153,1.605294674985701,3.0445815730326897,4.764596431873393]
102	1947.1099705045494	54.88813272906424	[1.0,2.3744594245372013,1.5232846032002454,2.9829051058131855,4.692901684378981]
108	1945.2889890455742	56.16385086889495	[1.0,2.4186152134703347,1.4951812954757013,3.0793927292472603,4.762620209931385]
122	1941.5326709692677	73.37581743873494	[1.0,2.6622858134466063,1.5406661463317104,3.258163994188026,5.229376127487526]
137	1939.1346198953004	64.97250944935888	[1.0,2.8166277201819634,1.7027097312560944,3.349708381432761,5.432755426212348]
146	1930.5491288450444	67.00242126135089	[1.0,2.820080160574635,1.7351842145678897,3.290580785639136,5.385440869832813]
159	1928.392557444454	68.52890150558079	[1.0,2.7690891405342137,1.7831255565000064,3.33629376580421,5.41203380475222]
400	1926.9778517958644	79.78310553029662	[1.0,2.532611501053943,1.6934322997297053,3.0480424626042275,5.129047376577727]
